Avg Cost Per Mile,Avg Customer Revenue,Carrier,Cost Per Mile,Fiscal Month,Fiscal Year,Fiscal Quarter,Lost Revenue,Parts Cost,Parts Count,Region,Type,WW Area
0.223011364,$131 ,NORWEGIAN AIR SHUTTLE,$0 ,Oct,FY-2015,Q2,$95 ,$707 ,6,LOCAL,Premium,Business
0.352567642,$255 ,NORWEGIAN AIR SHUTTLE,$0 ,Oct,FY-2015,Q2,$132 ,"$1,149 ",5,Western Europe,Freight,Western Europe
0.289288893,$225 ,NORWEGIAN AIR SHUTTLE,$0 ,Oct,FY-2015,Q2,$29 ,"$2,633 ",13,Western Europe,Premium,Western Europe
0.186781609,$65 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2014,Q2,$0 ,$59 ,1,Corporate Office,Premium,Corporate Office
0.416129032,$129 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$0 ,$116 ,1,Corporate Office,Domestic,Corporate Office
0.307061791,$122 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$54 ,$438 ,4,Corporate Office,Premium,Corporate Office
0.223958333,$108 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$41 ,$194 ,2,LOCAL,Domestic,Business
0.42510699,$199 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$78 ,$536 ,3,LOCAL,Freight,Business
0.2775,$148 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$0 ,$400 ,3,LOCAL,Premium,Business
0.235555556,$53 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$0 ,$48 ,1,Western Europe,Budget,Western Europe
0.146902655,$83 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$0 ,$75 ,1,Western Europe,Domestic,Western Europe
0.302370122,$158 ,NORWEGIAN AIR SHUTTLE,$0 ,Nov,FY-2015,Q2,$68 ,"$2,273 ",16,Western Europe,Premium,Western Europe
0.110837438,$315 ,NORWEGIAN AIR SHUTTLE,$0 ,Dec,FY-2014,Q2,$0 ,$284 ,1,LOCAL,Domestic,Business
0.041517857,$93 ,NORWEGIAN AIR SHUTTLE,$0 ,Dec,FY-2015,Q2,$0 ,$84 ,1,Corporate Office,Domestic,Corporate Office
0.203125,$91 ,NORWEGIAN AIR SHUTTLE,$0 ,Dec,FY-2015,Q2,$48 ,$410 ,5,LOCAL,Domestic,Business
0.3,$96 ,NORWEGIAN AIR SHUTTLE,$0 ,Dec,FY-2015,Q2,$0 ,$86 ,1,LOCAL,Premium,Business
0.421493902,$277 ,NORWEGIAN AIR SHUTTLE,$0 ,Dec,FY-2015,Q2,$0 ,$498 ,2,Western Europe,Domestic,Western Europe
0.347639485,$185 ,NORWEGIAN AIR SHUTTLE,$0 ,Dec,FY-2015,Q2,$0 ,"$1,166 ",7,Western Europe,Premium,Western Europe
0.292979943,$409 ,NORWEGIAN AIR SHUTTLE,$0 ,Jan,FY-2014,Q3,$0 ,"$1,104 ",3,Corporate Office,Domestic,Corporate Office
0.02885292,$82 ,NORWEGIAN AIR SHUTTLE,$0 ,Jan,FY-2014,Q3,$0 ,$74 ,1,LOCAL,Domestic,Business
0.355344359,$192 ,NORWEGIAN AIR SHUTTLE,$0 ,Jan,FY-2014,Q3,$39 ,"$2,591 ",15,Western Europe,Premium,Western Europe
0.211318052,$295 ,NORWEGIAN AIR SHUTTLE,$0 ,Jan,FY-2015,Q3,$0 ,"$1,062 ",4,Corporate Office,Domestic,Corporate Office
0.187440713,$141 ,NORWEGIAN AIR SHUTTLE,$0 ,Jan,FY-2015,Q3,$18 ,$889 ,7,Corporate Office,Premium,Corporate Office
0.338709677,$252 ,NORWEGIAN AIR SHUTTLE,$0 ,Jan,FY-2015,Q3,$0 ,$454 ,2,Western Europe,Freight,Western Europe
0.241249477,$144 ,NORWEGIAN AIR SHUTTLE,$0 ,Jan,FY-2015,Q3,$0 ,"$3,114 ",24,Western Europe,Premium,Western Europe
0.174606017,$244 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2014,Q3,$0 ,$878 ,4,Corporate Office,Domestic,Corporate Office
0.346949328,$224 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2014,Q3,$0 ,$604 ,3,Corporate Office,Premium,Corporate Office
0.399117276,$317 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2014,Q3,$50 ,$570 ,2,Western Europe,Freight,Western Europe
0.441931325,$269 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2014,Q3,$42 ,"$3,394 ",14,Western Europe,Premium,Western Europe
0.239684814,$335 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2015,Q3,$0 ,"$3,011 ",10,Corporate Office,Domestic,Corporate Office
0.807269249,$422 ,NORWEGIAN AIR SHUTTLE,$1 ,Feb,FY-2015,Q3,$0 ,"$1,519 ",4,Corporate Office,Premium,Corporate Office
0.327419355,$203 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2015,Q3,$0 ,$183 ,1,LOCAL,Premium,Business
0.170654469,$485 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2015,Q3,$8 ,$437 ,1,UK,Domestic,Western Europe
0.258064516,$80 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2015,Q3,$0 ,$72 ,1,Western Europe,Freight,Western Europe
0.301892218,$181 ,NORWEGIAN AIR SHUTTLE,$0 ,Feb,FY-2015,Q3,$0 ,"$4,724 ",29,Western Europe,Premium,Western Europe
0.208126858,$420 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2014,Q3,$0 ,$378 ,1,Corporate Office,Domestic,Corporate Office
0.437789661,$246 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2014,Q3,$0 ,"$1,105 ",5,Corporate Office,Premium,Corporate Office
0.351814516,$349 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2014,Q3,$0 ,$314 ,1,LOCAL,Budget,Business
0.283599686,$180 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2014,Q3,$69 ,"$3,897 ",24,Western Europe,Premium,Western Europe
0.191632231,$247 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2015,Q3,$0 ,$668 ,3,Corporate Office,Domestic,Corporate Office
0.22246696,$111 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2015,Q3,$0 ,"$1,000 ",10,Corporate Office,Premium,Corporate Office
0.252873563,$88 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2015,Q3,$0 ,$79 ,1,LOCAL,Premium,Business
0.214516129,$133 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2015,Q3,$0 ,$120 ,1,Western Europe,Freight,Western Europe
0.264144912,$165 ,NORWEGIAN AIR SHUTTLE,$0 ,Mar,FY-2015,Q3,$103 ,"$2,231 ",15,Western Europe,Premium,Western Europe
0.250238777,$262 ,NORWEGIAN AIR SHUTTLE,$0 ,Apr,FY-2014,Q4,$97 ,$943 ,4,Corporate Office,Domestic,Corporate Office
0.229032258,$71 ,NORWEGIAN AIR SHUTTLE,$0 ,Apr,FY-2014,Q4,$0 ,$64 ,1,Corporate Office,Freight,Corporate Office
0.310650888,$140 ,NORWEGIAN AIR SHUTTLE,$0 ,Apr,FY-2014,Q4,$0 ,$378 ,3,Corporate Office,Premium,Corporate Office
0.493548387,$153 ,NORWEGIAN AIR SHUTTLE,$0 ,Apr,FY-2014,Q4,$0 ,$138 ,1,LOCAL,Domestic,Business
0.278280543,$123 ,NORWEGIAN AIR SHUTTLE,$0 ,Apr,FY-2014,Q4,$0 ,$111 ,1,Western Europe,Freight,Western Europe
0.344607444,$211 ,NORWEGIAN AIR SHUTTLE,$0 ,Apr,FY-2014,Q4,$0 ,"$2,283 ",12,Western Europe,Premium,Western Europe
0.223853868,$313 ,NORWEGIAN AIR SHUTTLE,$0 ,May,FY-2014,Q4,$0 ,"$1,125 ",4,Corporate Office,Domestic,Corporate Office
0.251780478,$200 ,NORWEGIAN AIR SHUTTLE,$0 ,May,FY-2014,Q4,$0 ,$541 ,3,Corporate Office,Premium,Corporate Office
0.232258065,$72 ,NORWEGIAN AIR SHUTTLE,$0 ,May,FY-2014,Q4,$0 ,$65 ,1,LOCAL,Budget,Business
0.6,$186 ,NORWEGIAN AIR SHUTTLE,$1 ,May,FY-2014,Q4,$99 ,$167 ,1,LOCAL,Domestic,Business
0.334892006,$177 ,NORWEGIAN AIR SHUTTLE,$0 ,May,FY-2014,Q4,$0 ,"$2,707 ",17,Western Europe,Premium,Western Europe
0.279369628,$390 ,NORWEGIAN AIR SHUTTLE,$0 ,Jun,FY-2014,Q4,$0 ,$351 ,1,Corporate Office,Budget,Corporate Office
0.309675997,$401 ,NORWEGIAN AIR SHUTTLE,$0 ,Jun,FY-2014,Q4,$0 ,"$2,529 ",7,Corporate Office,Domestic,Corporate Office
0.264227642,$130 ,NORWEGIAN AIR SHUTTLE,$0 ,Jun,FY-2014,Q4,$0 ,$234 ,2,Corporate Office,Premium,Corporate Office
0.390552995,$339 ,NORWEGIAN AIR SHUTTLE,$0 ,Jun,FY-2014,Q4,$13 ,$305 ,1,LOCAL,Premium,Business
1.796428571,$503 ,NORWEGIAN AIR SHUTTLE,$2 ,Jun,FY-2014,Q4,$0 ,$453 ,1,Western Europe,Domestic,Western Europe
0.466101695,$275 ,NORWEGIAN AIR SHUTTLE,$0 ,Jun,FY-2014,Q4,$0 ,$248 ,1,Western Europe,Freight,Western Europe
0.406374502,$306 ,NORWEGIAN AIR SHUTTLE,$0 ,Jun,FY-2014,Q4,$13 ,"$2,479 ",9,Western Europe,Premium,Western Europe
0.781609195,$68 ,OKAY AIRWAYS,$1 ,Sep,FY-2015,Q1,$0 ,$61 ,1,LOCAL,Freight,Business
0.168325041,$203 ,OKAY AIRWAYS,$0 ,Dec,FY-2015,Q2,$23 ,$183 ,1,LOCAL,Freight,Business
0.220348205,$405 ,ORENBURG AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,$365 ,1,LOCAL,Premium,Central and Eastern Europe
0.226592978,$232 ,ORENBURG AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,$627 ,3,LOCAL,Premium,Central and Eastern Europe
0.135687732,$73 ,ORENBURG AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,$131 ,2,LOCAL,Premium,Central and Eastern Europe
0.140692641,$65 ,ORENBURG AIRLINES,$0 ,Dec,FY-2015,Q2,$0 ,$117 ,2,LOCAL,Premium,Central and Eastern Europe
0.233420026,$359 ,ORENBURG AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$323 ,1,Corporate Office,Premium,Corporate Office
0.233420026,$359 ,ORENBURG AIRLINES,$0 ,Mar,FY-2014,Q3,$0 ,$323 ,1,Corporate Office,Premium,Corporate Office
0.134423252,$148 ,ORENBURG AIRLINES,$0 ,Mar,FY-2015,Q3,$0 ,$133 ,1,Corporate Office,Premium,Corporate Office
0.172869148,$144 ,ORENBURG AIRLINES,$0 ,Mar,FY-2015,Q3,$0 ,$130 ,1,LOCAL,Premium,Central and Eastern Europe
0.236671001,$364 ,ORENBURG AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$328 ,1,Corporate Office,Premium,Corporate Office
0.247007617,$227 ,ORENBURG AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$409 ,2,LOCAL,Premium,Central and Eastern Europe
0.240572172,$185 ,ORENBURG AIRLINES,$0 ,May,FY-2014,Q4,$0 ,$167 ,1,LOCAL,Premium,Central and Eastern Europe
0.528846154,$275 ,PACIFIC COASTAL,$1 ,Jan,FY-2014,Q3,$0 ,$248 ,1,Canada,Freight,North America
0.113333333,$51 ,PAKISTAN INTERNATIONAL AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,$46 ,1,LOCAL,Freight,Business
0.099317665,$131 ,PAKISTAN INTERNATIONAL AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,$118 ,1,LOCAL,Freight,Business
0.115555556,$52 ,PAKISTAN INTERNATIONAL AIRLINES,$0 ,Dec,FY-2015,Q2,$0 ,$47 ,1,LOCAL,Freight,Business
0.250596659,$105 ,PAKISTAN INTL AIRLINES,$0 ,Oct,FY-2015,Q2,$58 ,$95 ,1,LOCAL,Freight,Business
0.693717277,$265 ,PAKISTAN INTL AIRLINES,$1 ,Nov,FY-2015,Q2,$150 ,$239 ,1,LOCAL,Freight,Business
0.338729017,$283 ,PAKISTAN INTL AIRLINES,$0 ,Feb,FY-2015,Q3,$251 ,$509 ,2,LOCAL,Freight,Business
0.27245509,$91 ,PASSAREDO LINHAS AEREAS,$0 ,Jul,FY-2015,Q1,$0 ,$82 ,1,LOCAL,Premium,Business
0.316455696,$50 ,PASSAREDO LINHAS AEREAS,$0 ,Mar,FY-2014,Q3,$0 ,$45 ,1,Latam,Premium,Latin America
0.243670886,$77 ,PASSAREDO LINHAS AEREAS,$0 ,Apr,FY-2014,Q4,$0 ,$69 ,1,Latam,Premium,Latin America
0.452941176,$77 ,PASSAREDO TRANSPORTES,$0 ,Aug,FY-2015,Q1,$0 ,$69 ,1,LOCAL,Freight,Business
0.323529412,$55 ,PASSAREDO TRANSPORTES,$0 ,Sep,FY-2015,Q1,$0 ,$50 ,1,LOCAL,Freight,Business
0.429411765,$73 ,PASSAREDO TRANSPORTES,$0 ,Oct,FY-2015,Q2,$0 ,$66 ,1,LOCAL,Premium,Business
0.250338295,$93 ,PEGASUS AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,$167 ,2,MiddleEast,Domestic,Middle East & Africa
0.084507042,$72 ,PEGASUS AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$65 ,1,APAC,Domestic,Asia Pacific
0.096830986,$83 ,PEGASUS AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$743 ,10,Corporate Office,Domestic,Corporate Office
0.149253731,$77 ,PEGASUS AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$828 ,12,MiddleEast,Domestic,Middle East & Africa
0.105105105,$35 ,PEGASUS AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,$32 ,1,Corporate Office,Domestic,Corporate Office
0.215772618,$90 ,PEGASUS AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,$485 ,6,LOCAL,Freight,Business
0.102001907,$71 ,PEGASUS AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,$193 ,3,LOCAL,Freight,Business
0.136553646,$74 ,PEGASUS AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,$265 ,4,MiddleEast,Domestic,Middle East & Africa
0.078199052,$66 ,PEGASUS AIRLINES,$0 ,Dec,FY-2015,Q2,$0 ,$59 ,1,LOCAL,Freight,Business
0.079087678,$67 ,PEGASUS AIRLINES,$0 ,Dec,FY-2015,Q2,$0 ,$240 ,4,MiddleEast,Domestic,Middle East & Africa
0.19035533,$75 ,PEGASUS AIRLINES,$0 ,Dec,FY-2015,Q2,$0 ,$68 ,1,MiddleEast,Freight,Middle East & Africa
0.222494553,$117 ,PEGASUS AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$735 ,7,MiddleEast,Domestic,Middle East & Africa
0.26142132,$103 ,PEGASUS AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$93 ,1,MiddleEast,Freight,Middle East & Africa
0.111374408,$94 ,PEGASUS AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$85 ,1,MiddleEast,Premium,Middle East & Africa
0.091232227,$77 ,PEGASUS AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,$69 ,1,LOCAL,Freight,Business
0.101522843,$40 ,PEGASUS AIRLINES,$0 ,Mar,FY-2015,Q3,$0 ,$36 ,1,Corporate Office,Domestic,Corporate Office
0.134517766,$53 ,PEGASUS AIRLINES,$0 ,Mar,FY-2015,Q3,$0 ,$48 ,1,MiddleEast,Domestic,Middle East & Africa
0.271573604,$107 ,PEGASUS AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$96 ,1,LOCAL,Premium,Business
0.323050557,$94 ,PEGASUS AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$339 ,4,MiddleEast,Domestic,Middle East & Africa
0.111420613,$80 ,PEGASUS AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$72 ,1,MiddleEast,Premium,Middle East & Africa
0.335025381,$132 ,PEGASUS AIRLINES,$0 ,May,FY-2014,Q4,$0 ,$119 ,1,Corporate Office,Premium,Corporate Office
0.162698413,$41 ,PEGASUS AIRLINES,$0 ,May,FY-2014,Q4,$0 ,$74 ,2,MiddleEast,Domestic,Middle East & Africa
0.356760886,$187 ,PEGASUS AIRLINES,$0 ,May,FY-2014,Q4,$0 ,$841 ,5,MiddleEast,Premium,Middle East & Africa
0.431472081,$85 ,PEGASUS AIRLINES,$0 ,Jun,FY-2014,Q4,$0 ,$77 ,1,Corporate Office,Domestic,Corporate Office
0.312678742,$164 ,PEGASUS AIRLINES,$0 ,Jun,FY-2014,Q4,$0 ,$295 ,2,MiddleEast,Domestic,Middle East & Africa
1.099369085,$697 ,PEOPLES VIENNALINE,$1 ,Aug,FY-2015,Q1,$0 ,$627 ,1,Western Europe,Premium,Western Europe
1.077681388,$683 ,PEOPLES VIENNALINE,$1 ,Sep,FY-2015,Q1,$0 ,"$2,460 ",4,Western Europe,Premium,Western Europe
1.022082019,$648 ,PEOPLES VIENNALINE,$1 ,Nov,FY-2015,Q2,$0 ,$583 ,1,Corporate Office,Premium,Corporate Office
1.025762355,$650 ,PEOPLES VIENNALINE,$1 ,Nov,FY-2015,Q2,$0 ,"$1,756 ",3,Western Europe,Premium,Western Europe
0.944794953,$599 ,PEOPLES VIENNALINE,$1 ,Feb,FY-2015,Q3,$0 ,$539 ,1,Western Europe,Premium,Western Europe
1.11829653,$709 ,PEOPLES VIENNALINE,$1 ,Jun,FY-2014,Q4,$0 ,$638 ,1,Western Europe,Premium,Western Europe
0.262269248,$194 ,PHILIPPINE AIR LINES,$0 ,Jul,FY-2015,Q1,$0 ,"$1,049 ",6,APAC,Premium,Asia Pacific
0.444075829,$469 ,PHILIPPINE AIR LINES,$0 ,Jul,FY-2015,Q1,$0 ,$843 ,2,Corporate Office,Premium,Corporate Office
0.243202417,$161 ,PHILIPPINE AIR LINES,$0 ,Aug,FY-2015,Q1,$0 ,$145 ,1,APAC,Freight,Asia Pacific
0.244712991,$162 ,PHILIPPINE AIR LINES,$0 ,Aug,FY-2015,Q1,$0 ,$146 ,1,APAC,Premium,Asia Pacific
0.185787671,$217 ,PHILIPPINE AIR LINES,$0 ,Aug,FY-2015,Q1,$0 ,$195 ,1,Corporate Office,Domestic,Corporate Office
0.317560976,$651 ,PHILIPPINE AIR LINES,$0 ,Aug,FY-2015,Q1,$0 ,"$2,930 ",5,Corporate Office,Premium,Corporate Office
0.203767123,$238 ,PHILIPPINE AIR LINES,$0 ,Aug,FY-2015,Q1,$0 ,$214 ,1,LOCAL,Premium,Business
0.180222603,$211 ,PHILIPPINE AIR LINES,$0 ,Sep,FY-2015,Q1,$0 ,$379 ,2,APAC,Domestic,Asia Pacific
0.226967122,$192 ,PHILIPPINE AIR LINES,$0 ,Sep,FY-2015,Q1,$0 ,"$2,765 ",16,APAC,Premium,Asia Pacific
0.271401395,$214 ,PHILIPPINE AIR LINES,$0 ,Sep,FY-2015,Q1,$0 ,$770 ,4,Corporate Office,Premium,Corporate Office
0.211625051,$172 ,PHILIPPINE AIR LINES,$0 ,Sep,FY-2015,Q1,$0 ,$465 ,3,LOCAL,Premium,Business
0.23648417,$188 ,PHILIPPINE AIR LINES,$0 ,Oct,FY-2015,Q2,$0 ,"$1,862 ",11,APAC,Premium,Asia Pacific
0.331319235,$165 ,PHILIPPINE AIR LINES,$0 ,Oct,FY-2015,Q2,$0 ,$296 ,2,Corporate Office,Domestic,Corporate Office
0.234371548,$265 ,PHILIPPINE AIR LINES,$0 ,Oct,FY-2015,Q2,$0 ,$955 ,4,Corporate Office,Premium,Corporate Office
0.290785498,$193 ,PHILIPPINE AIR LINES,$0 ,Oct,FY-2015,Q2,$0 ,$347 ,2,LOCAL,Premium,Business
0.190396799,$190 ,PHILIPPINE AIR LINES,$0 ,Nov,FY-2015,Q2,$0 ,"$2,056 ",12,APAC,Premium,Asia Pacific
0.172089041,$201 ,PHILIPPINE AIR LINES,$0 ,Nov,FY-2015,Q2,$0 ,$181 ,1,LOCAL,Premium,Business
0.285714286,$181 ,PHILIPPINE AIR LINES,$0 ,Dec,FY-2015,Q2,$0 ,$490 ,3,APAC,Premium,Asia Pacific
0.179758308,$119 ,PHILIPPINE AIR LINES,$0 ,Jan,FY-2014,Q3,$0 ,$107 ,1,APAC,Freight,Asia Pacific
0.196878147,$130 ,PHILIPPINE AIR LINES,$0 ,Jan,FY-2014,Q3,$0 ,$352 ,3,APAC,Premium,Asia Pacific
0.403323263,$267 ,PHILIPPINE AIR LINES,$0 ,Jan,FY-2014,Q3,$0 ,$240 ,1,Corporate Office,Domestic,Corporate Office
0.19939577,$132 ,PHILIPPINE AIR LINES,$0 ,Jan,FY-2014,Q3,$0 ,$119 ,1,Corporate Office,Premium,Corporate Office
0.271148036,$180 ,PHILIPPINE AIR LINES,$0 ,Jan,FY-2015,Q3,$0 ,$323 ,2,APAC,Premium,Asia Pacific
0.224572004,$149 ,PHILIPPINE AIR LINES,$0 ,Jan,FY-2015,Q3,$0 ,$401 ,3,Corporate Office,Domestic,Corporate Office
0.442598187,$293 ,PHILIPPINE AIR LINES,$0 ,Jan,FY-2015,Q3,$0 ,$264 ,1,Corporate Office,Premium,Corporate Office
0.130753836,$131 ,PHILIPPINE AIR LINES,$0 ,Feb,FY-2014,Q3,$0 ,$353 ,3,APAC,Freight,Asia Pacific
0.202648475,$168 ,PHILIPPINE AIR LINES,$0 ,Feb,FY-2014,Q3,$0 ,$455 ,3,APAC,Premium,Asia Pacific
0.205438066,$136 ,PHILIPPINE AIR LINES,$0 ,Feb,FY-2014,Q3,$0 ,$122 ,1,Corporate Office,Premium,Corporate Office
0.242620029,$182 ,PHILIPPINE AIR LINES,$0 ,Feb,FY-2015,Q3,$0 ,"$1,960 ",12,APAC,Premium,Asia Pacific
0.167567568,$682 ,PHILIPPINE AIR LINES,$0 ,Feb,FY-2015,Q3,$0 ,$614 ,1,Corporate Office,Domestic,Corporate Office
0.189370629,$150 ,PHILIPPINE AIR LINES,$0 ,Mar,FY-2014,Q3,$0 ,"$1,219 ",9,APAC,Freight,Asia Pacific
0.188356164,$132 ,PHILIPPINE AIR LINES,$0 ,Mar,FY-2014,Q3,$0 ,$594 ,5,APAC,Premium,Asia Pacific
0.149048626,$141 ,PHILIPPINE AIR LINES,$0 ,Mar,FY-2014,Q3,$0 ,$254 ,2,LOCAL,Freight,Business
0.201537617,$147 ,PHILIPPINE AIR LINES,$0 ,Mar,FY-2015,Q3,$0 ,"$1,321 ",10,APAC,Premium,Asia Pacific
0.420884521,"$1,713 ",PHILIPPINE AIR LINES,$0 ,Mar,FY-2015,Q3,$0 ,"$1,542 ",1,Corporate Office,Freight,Corporate Office
0.203369012,$580 ,PHILIPPINE AIR LINES,$0 ,Mar,FY-2015,Q3,$0 ,"$1,043 ",2,Corporate Office,Premium,Corporate Office
0.188821752,$125 ,PHILIPPINE AIR LINES,$0 ,Mar,FY-2015,Q3,$0 ,$113 ,1,United States,Premium,United States
0.371575342,$434 ,PHILIPPINE AIR LINES,$0 ,Apr,FY-2014,Q4,$0 ,$391 ,1,APAC,Domestic,Asia Pacific
0.25,$221 ,PHILIPPINE AIR LINES,$0 ,Apr,FY-2014,Q4,$0 ,$598 ,3,APAC,Freight,Asia Pacific
0.316254417,$215 ,PHILIPPINE AIR LINES,$0 ,Apr,FY-2014,Q4,$0 ,$967 ,5,APAC,Premium,Asia Pacific
0.322204969,$208 ,PHILIPPINE AIR LINES,$0 ,Apr,FY-2014,Q4,$0 ,$374 ,2,Corporate Office,Freight,Corporate Office
0.269556025,$255 ,PHILIPPINE AIR LINES,$0 ,Apr,FY-2014,Q4,$0 ,$230 ,1,LOCAL,Freight,Business
0.207190161,$219 ,PHILIPPINE AIR LINES,$0 ,May,FY-2014,Q4,$0 ,$197 ,1,APAC,Domestic,Asia Pacific
0.329695767,$249 ,PHILIPPINE AIR LINES,$0 ,May,FY-2014,Q4,$0 ,$897 ,4,APAC,Freight,Asia Pacific
0.295237175,$255 ,PHILIPPINE AIR LINES,$0 ,May,FY-2014,Q4,$0 ,"$2,750 ",12,APAC,Premium,Asia Pacific
0.209969789,$139 ,PHILIPPINE AIR LINES,$0 ,May,FY-2014,Q4,$0 ,$125 ,1,Corporate Office,Domestic,Corporate Office
0.208459215,$138 ,PHILIPPINE AIR LINES,$0 ,May,FY-2014,Q4,$0 ,$124 ,1,Corporate Office,Premium,Corporate Office
0.314199396,$208 ,PHILIPPINE AIR LINES,$0 ,May,FY-2014,Q4,$0 ,$187 ,1,LOCAL,Freight,Business
0.369863014,$216 ,PHILIPPINE AIR LINES,$0 ,May,FY-2014,Q4,$0 ,$778 ,4,LOCAL,Premium,Business
0.277945619,$92 ,PHILIPPINE AIR LINES,$0 ,Jun,FY-2014,Q4,$0 ,$83 ,1,APAC,Domestic,Asia Pacific
0.254124313,$191 ,PHILIPPINE AIR LINES,$0 ,Jun,FY-2014,Q4,$0 ,"$1,373 ",8,APAC,Premium,Asia Pacific
0.252265861,$167 ,PHILIPPINE AIR LINES,$0 ,Jun,FY-2014,Q4,$0 ,$451 ,3,Corporate Office,Domestic,Corporate Office
0.294561934,$195 ,PHILIPPINE AIR LINES,$0 ,Jun,FY-2014,Q4,$0 ,$176 ,1,Corporate Office,Premium,Corporate Office
0.14857745,$141 ,PHILIPPINE AIRLINES,$0 ,Jul,FY-2015,Q1,$29 ,$127 ,1,LOCAL,Freight,Business
0.18967334,$180 ,PHILIPPINE AIRLINES,$0 ,Sep,FY-2015,Q1,$25 ,$162 ,1,LOCAL,Freight,Business
0.166666667,$200 ,PHILIPPINE AIRLINES,$0 ,Oct,FY-2015,Q2,$18 ,$180 ,1,LOCAL,Domestic,Business
0.14,$168 ,PHILIPPINE AIRLINES,$0 ,Nov,FY-2015,Q2,$25 ,$151 ,1,LOCAL,Domestic,Business
0.146131805,$102 ,PHILIPPINE AIRLINES,$0 ,Dec,FY-2015,Q2,$22 ,$92 ,1,LOCAL,Freight,Business
0.069627851,$58 ,POBEDA - LOW COST CARRIER,$0 ,Feb,FY-2015,Q3,$0 ,$52 ,1,LOCAL,Domestic,Central and Eastern Europe
0.479553903,$129 ,POLET AIRLINES,$0 ,Aug,FY-2015,Q1,$34 ,$232 ,2,LOCAL,Domestic,Central and Eastern Europe
0.43866171,$236 ,POLET AIRLINES,$0 ,Jan,FY-2014,Q3,$0 ,$212 ,1,LOCAL,Domestic,Central and Eastern Europe
0.43866171,$118 ,POLET AIRLINES,$0 ,Jan,FY-2014,Q3,$0 ,$106 ,1,LOCAL,Premium,Central and Eastern Europe
0.375129534,$181 ,POLET AIRLINES,$0 ,Feb,FY-2014,Q3,$0 ,$326 ,2,LOCAL,Premium,Central and Eastern Europe
0.49070632,$264 ,POLET AIRLINES,$0 ,Mar,FY-2014,Q3,$0 ,$238 ,1,LOCAL,Premium,Central and Eastern Europe
0.52,$117 ,PORTER AIRLINES,$1 ,Jul,FY-2015,Q1,$0 ,$105 ,1,Canada,Budget,North America
0.431111111,$97 ,PORTER AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,$87 ,1,Canada,Domestic,North America
